"Custid","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","DepVar"
1438668478,1953,"Graduation","Single",24969,1,1,"2013-06-11",64,7,1,7,0,1,2,2,1,0,3,5,0,0,0,0,0,0,3,11,0
1230106839,1956,"Graduation","Single",42201,0,1,"2012-08-26",32,474,30,272,145,131,191,9,8,6,11,7,0,0,0,0,0,0,3,11,0
610629057,1954,"Graduation","Married",11550,0,1,"2012-12-26",55,8,0,19,21,8,24,2,2,1,4,6,0,0,0,0,0,0,3,11,0
1230105825,1962,"PhD","Together",45186,0,1,"2013-08-05",42,17,0,1,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
406106965,1951,"Graduation","Together",86071,0,0,"2013-03-09",37,809,22,665,93,35,107,0,6,2,9,1,0,0,1,0,0,0,3,11,0
202561653,1974,"Master","Together",46014,1,1,"2013-01-21",21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0
1230106660,1955,"Graduation","Single",51321,0,1,"2013-10-18",95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0
1022674881,1969,"Master","Married",39161,1,2,"2013-02-16",29,11,0,6,2,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
816156149,1954,"Graduation","Divorced",64587,1,1,"2014-06-22",49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0
1438669963,1973,"Basic","Married",7500,1,0,"2013-01-16",81,1,13,10,20,4,23,4,3,0,4,7,0,0,0,0,0,0,3,11,0
202553631,1952,"PhD","Married",54252,1,1,"2013-08-13",44,24,0,8,0,0,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1022671711,1956,"Graduation","Together",54695,0,1,"2013-02-03",98,399,4,73,6,9,93,2,9,2,5,8,0,0,0,0,0,0,3,11,0
202553918,1974,"Master","Married",58182,0,1,"2013-06-22",59,763,9,152,37,0,66,3,8,5,11,7,0,1,0,0,0,0,3,11,0
610631149,1967,"Graduation","Together",88113,0,1,"2013-09-23",24,386,98,278,11,125,98,1,6,3,4,2,0,0,0,0,0,0,3,11,0
1022671294,1976,"Graduation","Single",63438,0,1,"2013-08-01",73,271,114,38,7,108,48,1,7,2,8,4,0,0,0,0,0,0,3,11,0
610628325,1994,"Graduation","Together",28792,0,0,"2013-07-06",29,11,11,24,15,2,16,1,1,0,4,5,0,0,0,0,0,0,3,11,0
1022674676,1962,"PhD","Single",54506,0,1,"2014-04-03",99,84,0,4,0,0,5,1,2,0,4,5,0,0,0,0,0,0,3,11,0
406105789,1972,"Graduation","Married",35181,0,1,"2014-01-13",39,15,8,15,7,7,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0
816153095,1954,"Graduation","Widow",53345,0,0,"2013-01-20",27,1192,13,120,0,13,53,1,2,3,5,8,0,1,0,0,0,0,3,11,0
406105049,1954,"Graduation","Together",34076,1,1,"2013-06-17",14,46,1,32,3,6,9,2,2,0,4,8,0,0,0,0,0,0,3,11,0
610631817,1957,"Graduation","Single",43730,1,1,"2014-05-27",45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
610632919,1953,"Graduation","Married",29307,1,1,"2014-06-20",18,8,6,10,0,1,4,3,2,0,3,5,0,0,0,0,0,0,3,11,0
1022676651,1976,"Graduation","Married",86480,0,1,"2014-02-19",56,575,161,121,145,40,20,1,6,3,6,2,0,0,0,0,0,0,3,11,0
816148408,1982,"Graduation","Together",33039,1,0,"2013-01-13",39,11,3,18,8,2,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0
1022669377,1956,"Master","Married",52973,0,1,"2012-11-08",92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0
406113112,1985,"Master","Married",49869,1,0,"2014-02-25",38,16,7,14,4,1,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0
816148539,1967,"Graduation","Widow",41946,0,1,"2012-10-25",17,609,17,232,23,17,35,9,11,2,10,9,0,0,0,0,0,0,3,11,0
610633820,1970,"Master","Married",62903,0,1,"2013-02-12",28,429,13,152,51,26,39,2,6,2,11,5,0,0,0,0,0,0,3,11,0
610632900,1981,"Graduation","Married",54733,0,0,"2013-07-08",85,103,20,103,46,32,17,1,5,1,6,6,0,0,0,0,0,0,3,11,0
816149681,1974,"Graduation","Together",68439,0,0,"2014-05-28",71,160,58,224,63,42,16,1,3,2,12,1,0,0,0,0,0,0,3,11,0
406106528,1954,"Graduation","Married",31479,0,1,"2013-12-14",17,13,0,2,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1022670425,1964,"Graduation","Together",68142,0,1,"2012-08-29",96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0
406105075,1969,"Graduation","Together",62882,0,1,"2012-08-09",26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0
1022678040,1948,"PhD","Widow",24743,1,1,"2013-12-06",42,29,0,8,2,1,12,4,3,1,3,5,0,0,0,0,0,0,3,11,0
1230111987,1989,"2n Cycle","Single",21627,1,0,"2014-01-23",35,7,5,4,24,15,22,3,3,0,4,7,0,0,0,0,0,0,3,11,0
1022676418,1960,"Master","Married",30522,0,1,"2012-08-17",6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0
1022678539,1986,"Graduation","Together",38970,1,0,"2013-03-26",94,25,11,27,20,9,35,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1230111890,1973,"PhD","Married",51767,1,1,"2013-10-06",65,197,0,19,0,0,8,4,4,1,5,7,0,0,0,0,0,0,3,11,0
406110777,1965,"Graduation","Single",45093,1,1,"2013-06-19",18,325,0,45,10,3,34,10,7,1,6,8,0,1,0,0,0,0,3,11,0
1022673635,1979,"Graduation","Together",34350,1,0,"2013-10-19",81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
816150954,1975,"Graduation","Married",61456,0,1,"2013-03-27",47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0
1438661558,1946,"Graduation","Together",82657,0,0,"2013-09-27",71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0
610626381,1977,"Graduation","Married",69122,0,0,"2014-03-08",24,417,61,85,190,61,23,1,3,6,12,1,0,0,0,0,0,0,3,11,0
1438667463,1959,"Graduation","Single",54216,0,1,"2013-05-12",18,425,4,38,12,4,19,4,7,2,7,7,0,1,0,0,0,0,3,11,0
406113623,1968,"Graduation","Married",18984,1,1,"2013-06-05",66,28,0,19,2,7,7,4,2,1,4,6,0,0,0,0,0,0,3,11,0
1438661656,1972,"Graduation","Together",54800,0,1,"2013-01-28",43,264,0,73,4,3,13,3,7,2,4,8,0,1,0,0,0,0,3,11,0
816149173,1955,"Graduation","Single",43480,1,1,"2013-06-21",80,145,0,30,2,1,23,3,4,1,4,6,0,0,0,0,0,0,3,11,0
1438663145,1964,"PhD","Together",46910,1,1,"2014-03-23",36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1230111532,1969,"Master","Single",52791,1,1,"2014-01-15",83,22,0,8,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1438665030,1952,"PhD","Together",60796,0,1,"2014-01-20",19,115,2,50,65,0,17,1,2,1,7,3,0,0,0,0,0,0,3,11,0
406109738,1979,"Graduation","Single",57537,1,0,"2013-06-10",83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0
202557522,1957,"Graduation","Married",62187,0,0,"2013-07-05",49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0
1230105451,1946,"Graduation","Married",77142,0,0,"2013-09-25",19,190,19,218,45,180,228,1,2,4,8,0,0,0,0,0,0,0,3,11,0
406108335,1966,"Graduation","Married",50444,0,1,"2014-01-17",35,545,0,134,19,14,35,2,8,2,10,6,0,0,0,0,0,0,3,11,0
1438661676,1980,"PhD","Married",17438,1,0,"2013-09-20",42,17,0,14,2,2,1,3,3,0,3,6,0,0,0,0,0,0,3,11,0
1022670873,1952,"PhD","Together",26892,1,1,"2013-10-12",2,27,0,3,2,1,2,3,1,0,4,4,0,0,0,0,0,0,3,11,0
816153925,1980,"Master","Divorced",30178,0,0,"2013-10-07",72,18,6,14,24,18,20,1,2,0,4,6,0,0,0,0,0,0,3,11,0
816153278,1977,"Graduation","Divorced",68534,0,1,"2013-09-13",23,489,16,190,107,49,58,3,8,2,12,5,0,0,0,0,0,0,3,11,0
1230106619,1978,"Graduation","Married",68328,1,1,"2014-04-13",86,183,45,72,50,38,99,4,3,2,9,2,0,0,0,0,0,0,3,11,0
1022669561,1976,"PhD","Married",68397,0,1,"2013-11-17",6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0
406111156,1971,"Graduation","Single",73701,0,0,"2013-07-22",68,747,97,184,42,21,43,1,3,2,11,7,0,0,0,0,0,0,3,11,0
610633387,1963,"Graduation","Single",48096,1,1,"2013-10-11",27,21,0,11,0,1,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
816147865,1971,"Graduation","Single",50173,1,1,"2013-02-23",21,99,7,106,33,17,15,4,4,1,6,5,0,0,0,0,0,0,3,11,0
1438664684,1971,"PhD","Married",82640,0,0,"2013-11-03",42,720,107,490,59,153,122,0,6,5,12,2,0,0,0,0,0,0,3,11,0
1230112966,1981,"Graduation","Together",53543,1,1,"2012-11-17",57,406,5,170,7,5,117,10,8,3,7,7,1,0,0,0,0,0,3,11,0
816153667,1979,"Graduation","Together",33395,1,1,"2012-08-29",25,9,1,7,0,1,1,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1230111029,1973,"PhD","Together",53105,1,2,"2014-01-29",92,139,4,75,3,0,8,5,5,1,4,7,0,0,0,0,0,0,3,11,0
1022670457,1952,"Graduation","Divorced",34317,1,1,"2013-12-02",16,20,7,6,4,2,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0
610633093,1986,"Graduation","Married",18445,1,0,"2013-12-22",40,7,0,17,11,8,8,1,2,0,3,8,0,0,0,0,0,0,3,11,0
1022671462,1953,"Graduation","Married",47927,0,0,"2012-08-17",65,616,41,236,26,112,112,2,7,4,4,7,0,0,0,0,0,0,3,11,0
1438665757,1993,"Basic","Married",14054,1,0,"2013-06-17",60,0,2,1,6,1,9,1,1,0,2,6,0,0,0,0,0,0,3,11,0
610629734,1983,"Graduation","Single",24603,1,0,"2013-04-12",35,19,7,19,2,2,5,1,2,0,3,9,0,0,0,0,0,0,3,11,0
406107603,1961,"Graduation","Single",36531,1,1,"2014-06-29",21,15,0,13,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0
406107647,1970,"Graduation","Single",91649,1,1,"2013-05-03",84,691,112,338,184,127,65,5,3,10,8,5,1,0,0,0,0,0,3,11,0
610633905,1966,"2n Cycle","Married",86442,0,0,"2014-06-05",86,112,112,174,186,49,50,1,5,4,6,1,0,0,0,0,0,0,3,11,0
816146316,1977,"Graduation","Together",36450,1,1,"2014-06-12",74,21,4,17,3,1,12,4,2,0,4,5,0,0,0,0,0,0,3,11,0
1022673866,1956,"PhD","Divorced",63195,0,1,"2012-09-17",77,739,43,271,0,21,32,6,8,8,10,5,0,0,0,0,0,0,3,11,0
1022670827,1989,"Graduation","Married",72553,0,0,"2013-11-09",59,298,20,349,28,143,29,1,3,3,9,1,0,0,0,0,0,0,3,11,0
202557888,1951,"Graduation","Married",22920,0,0,"2012-12-21",88,0,4,12,7,11,22,1,2,1,2,5,0,0,0,0,0,0,3,11,0
1230111382,1953,"Graduation","Together",41452,1,1,"2013-03-06",86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
202558812,1970,"Graduation","Divorced",40314,1,1,"2013-04-17",26,38,1,23,2,0,9,2,1,1,3,6,0,0,0,0,0,0,3,11,0
1230110026,1960,"PhD","Married",2146,1,1,"2014-03-24",63,1,1,1,0,1,1,0,0,0,0,16,0,0,0,0,0,0,3,11,0
1022678744,1958,"2n Cycle","Together",70776,0,1,"2012-09-23",1,609,44,188,34,35,34,2,2,2,9,7,0,0,0,0,0,0,3,11,0
406112866,1959,"2n Cycle","Married",81600,0,1,"2013-10-20",7,431,50,228,53,152,228,1,3,5,11,5,0,0,0,0,0,0,3,11,0
816147746,1963,"2n Cycle","Divorced",22449,0,1,"2014-04-27",87,36,6,18,8,18,9,3,1,1,5,3,0,0,0,0,0,0,3,11,0
406107842,1990,"2n Cycle","Single",28449,1,0,"2013-12-11",28,22,4,19,4,5,3,2,2,1,3,5,0,0,0,0,0,0,3,11,0
202556437,1972,"PhD","Married",28965,1,0,"2013-09-19",96,32,3,19,2,7,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0
1230108960,1963,"Graduation","Married",76321,0,1,"2014-06-22",91,401,9,324,173,76,143,1,8,3,13,4,0,0,0,0,0,0,3,11,0
816153669,1953,"Graduation","Married",29307,1,1,"2014-06-20",18,8,6,10,0,1,4,3,2,0,3,5,0,0,0,0,0,0,3,11,0
1022669039,1972,"Graduation","Married",81501,0,0,"2014-06-01",46,407,114,522,232,50,127,1,6,6,7,2,0,0,0,0,0,0,3,11,0
406112088,1966,"Graduation","Together",70713,0,1,"2012-12-03",23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0
610634718,1977,"Graduation","Married",64361,0,0,"2013-12-06",89,698,67,497,69,26,94,1,11,3,6,5,0,0,0,0,0,0,3,11,0
406111882,1966,"Graduation","Together",54151,0,1,"2013-10-28",47,176,47,54,58,17,207,3,4,5,4,5,0,0,0,0,0,0,3,11,0
1438662082,1989,"2n Cycle","Together",29233,1,0,"2013-12-17",79,39,2,12,3,0,23,3,2,2,2,6,1,0,0,0,0,0,3,11,0
1022673483,1966,"Graduation","Married",57273,0,1,"2014-06-25",28,380,36,126,71,6,30,4,6,2,10,5,0,0,0,1,0,0,3,11,0
1022675099,1977,"Graduation","Single",21096,1,0,"2012-08-24",64,9,6,16,17,7,20,2,2,1,2,8,0,0,0,0,0,0,3,11,0
1022674182,1947,"PhD","Together",26692,0,0,"2013-03-22",80,28,3,12,4,3,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0
816152768,1985,"Graduation","Married",75235,0,0,"2013-12-06",82,689,102,396,190,132,88,1,4,6,12,2,0,1,0,1,0,0,3,11,0
1022678262,1970,"Graduation","Married",18704,0,0,"2012-11-02",33,73,22,49,21,22,7,3,4,1,4,9,0,0,0,0,0,0,3,11,0
406114247,1956,"Graduation","Single",52202,2,1,"2013-05-05",32,215,5,33,3,0,10,3,4,2,5,5,0,0,0,0,0,0,3,11,0
1230108451,1975,"Graduation","Married",31574,1,0,"2013-12-21",48,27,3,17,6,3,38,1,2,1,2,8,0,0,0,0,0,0,3,11,0
1022674289,1982,"2n Cycle","Married",29097,1,0,"2013-10-02",12,0,5,2,2,5,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1438660957,1951,"Graduation","Together",52114,1,1,"2012-12-06",73,244,24,44,4,27,10,7,5,2,6,7,0,0,0,0,0,0,3,11,0
1022669688,1967,"Graduation","Single",57123,0,1,"2013-03-11",95,411,23,119,15,35,17,2,5,2,11,5,0,0,0,0,0,0,3,11,0
1022673322,1971,"Graduation","Married",75523,0,0,"2012-10-11",57,498,29,977,150,38,115,1,4,10,5,2,0,0,0,0,0,0,3,11,0
1230113405,1955,"Master","Together",66310,0,1,"2012-08-05",82,536,75,332,28,107,118,10,7,7,12,4,0,0,0,0,0,0,3,11,0
202557083,1986,"2n Cycle","Together",48201,2,0,"2012-10-22",79,16,64,62,43,9,27,3,4,1,4,8,0,0,0,0,0,0,3,11,0
816149186,1989,"Graduation","Married",23515,1,0,"2014-05-12",3,4,5,5,13,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1438670512,1953,"Graduation","Together",80812,0,0,"2013-09-17",95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0
202554111,1976,"Graduation","Together",53471,0,1,"2012-12-12",52,437,35,186,28,35,35,5,7,2,11,7,0,0,0,0,0,0,3,11,0
610633691,1953,"Graduation","Single",36006,0,1,"2013-09-27",83,12,1,8,10,4,5,1,1,0,3,3,0,0,0,0,0,0,3,11,0
610631941,1954,"2n Cycle","Married",47363,0,1,"2012-10-22",44,670,0,84,10,7,53,4,2,2,7,9,0,1,0,0,0,0,3,11,0
1230108873,1954,"PhD","Married",58564,0,0,"2014-03-31",65,404,10,120,13,5,5,1,7,4,6,5,0,0,0,0,0,0,3,11,0
610628069,1984,"2n Cycle","Married",65370,0,0,"2013-08-01",1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0
202558275,1979,"Graduation","Divorced",44783,0,1,"2013-12-22",95,26,2,8,2,1,31,1,1,1,2,5,0,0,0,0,0,0,3,11,0
1230110689,1973,"PhD","Married",33534,1,0,"2013-02-26",37,422,18,138,8,18,30,6,9,2,7,9,0,0,0,0,0,0,3,11,0
406105577,1976,"2n Cycle","Married",36827,1,0,"2014-02-13",40,56,4,42,6,9,23,2,2,1,4,4,0,0,0,0,0,0,3,11,0
1438669406,1976,"Graduation","Married",31309,1,1,"2013-07-07",12,49,0,3,0,0,5,2,2,0,3,9,0,1,0,0,0,0,3,11,0
816155847,1965,"Graduation","Together",58087,0,1,"2012-08-02",79,169,43,251,7,76,16,3,5,4,8,3,0,0,0,0,0,0,3,11,0
1022678514,1962,"Graduation","Divorced",59574,0,1,"2014-02-16",49,115,40,76,3,17,33,1,4,1,6,3,0,0,0,0,0,0,3,11,0
202553122,1947,"Graduation","Married",45028,0,0,"2014-04-11",40,71,31,49,19,16,12,1,3,1,5,4,0,0,0,0,0,0,3,11,0
406105824,1969,"Graduation","Married",73668,0,1,"2012-08-13",37,889,111,741,24,92,55,1,9,8,11,5,0,0,0,0,0,0,3,11,0
406106026,1987,"Graduation","Single",33937,1,0,"2014-02-23",19,14,2,18,17,3,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1438668944,1975,"Graduation","Married",42251,1,0,"2014-02-12",42,18,2,12,0,7,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0
406111283,1959,"2n Cycle","Married",70809,0,0,"2013-04-06",25,253,164,507,43,12,139,1,3,5,11,1,0,0,0,0,0,0,3,11,0
1230112088,1953,"Graduation","Married",49831,0,1,"2014-05-16",73,66,1,4,0,0,4,1,3,1,3,4,0,0,0,0,0,0,3,11,0
610631190,1950,"Graduation","Divorced",73924,0,0,"2014-06-05",29,664,98,551,37,70,42,1,3,5,13,1,0,0,0,0,0,0,3,11,0
406110510,1980,"Graduation","Single",7500,1,0,"2013-12-16",41,6,5,9,21,9,10,4,3,1,3,7,0,0,0,0,0,0,3,11,0
1438663148,1963,"Graduation","Married",60498,0,0,"2014-02-07",20,436,45,539,104,57,34,2,7,7,13,5,0,0,0,0,0,0,3,11,0
406105347,1954,"Master","Divorced",71997,0,0,"2014-01-28",33,393,58,309,11,66,8,1,3,3,6,1,0,0,0,0,0,0,3,11,0
1438666964,1963,"PhD","Single",82862,0,0,"2013-07-20",94,254,27,483,50,23,50,1,3,5,11,1,0,0,0,0,0,0,3,11,0
1438663247,1965,"Graduation","Married",84281,0,1,"2013-10-29",45,542,102,255,26,102,10,3,8,3,4,3,0,0,0,0,0,0,3,11,0
1230107770,1953,"Graduation","Divorced",63536,0,0,"2014-05-14",45,216,86,259,94,86,93,1,3,7,10,2,0,0,0,0,0,0,3,11,0
1230105582,1977,"2n Cycle","Married",47197,1,0,"2013-01-08",88,29,3,52,42,2,30,2,3,1,3,7,0,0,0,0,0,0,3,11,0
1230105589,1983,"PhD","Married",29185,1,0,"2013-05-29",91,20,3,20,4,5,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0
610629104,1966,"PhD","Married",56103,0,0,"2013-03-03",58,858,10,121,0,10,30,1,4,8,13,2,0,1,0,0,0,0,3,11,0
816148015,1976,"Graduation","Married",46049,1,1,"2013-07-21",11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,0
1438667167,1986,"Graduation","Single",60954,0,0,"2012-11-27",14,227,4,154,63,43,62,1,2,2,12,1,0,0,0,0,0,0,3,11,0
1438664627,1986,"Graduation","Single",29062,1,0,"2013-02-13",45,6,1,12,7,0,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1438661854,1948,"PhD","Together",62884,0,2,"2012-08-15",63,898,56,351,73,42,0,8,8,9,4,5,0,0,0,0,0,0,3,11,0
1022672562,1981,"Graduation","Married",70858,0,0,"2013-07-27",69,685,38,482,33,38,37,1,4,10,5,5,0,0,0,0,0,0,3,11,0
202552942,1974,"Graduation","Married",49437,0,1,"2012-09-18",40,274,26,82,68,4,47,7,7,1,7,8,0,0,0,0,0,0,3,11,0
610631049,1956,"Master","Single",26434,0,0,"2012-11-18",46,3,1,10,3,2,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1022673460,1963,"2n Cycle","Married",32632,0,0,"2012-08-02",32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0
816149314,1980,"Graduation","Together",29837,1,1,"2013-08-26",81,23,0,10,2,0,9,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1022675762,1969,"Graduation","Married",25257,0,0,"2014-06-28",98,18,1,3,6,4,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1230107785,1981,"Graduation","Single",21053,1,0,"2013-05-18",99,2,11,11,6,10,20,2,2,0,3,5,0,0,0,0,0,0,3,11,0
406113404,1976,"PhD","Together",67437,0,1,"2014-02-12",27,338,15,299,140,7,23,1,9,2,10,5,0,0,0,0,0,0,3,11,0
1022678149,1980,"Basic","Married",16005,1,0,"2012-08-14",69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0
202552767,1954,"Graduation","Together",69390,0,1,"2013-02-14",83,611,71,244,26,71,30,4,5,4,6,3,0,0,0,0,0,0,3,11,0
1230110045,1969,"PhD","Together",62583,1,0,"2013-05-06",74,716,26,116,23,17,53,4,6,7,10,4,0,0,0,0,0,0,3,11,0
610627131,1955,"Graduation","Married",37335,0,1,"2014-06-10",46,9,2,10,0,4,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0
610629113,1974,"Graduation","Together",61014,0,2,"2012-10-25",47,657,24,438,111,12,24,5,7,4,7,5,0,0,0,0,0,0,3,11,0
1022676557,1990,"2n Cycle","Married",24962,1,0,"2014-01-22",46,5,1,16,6,3,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0
816153546,1952,"Master","Married",78149,0,0,"2012-12-06",41,1041,86,954,56,43,43,1,5,7,11,3,0,1,0,0,0,0,3,11,0
406106416,1976,"Graduation","Married",5305,0,1,"2013-07-30",12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,3,11,0
816154491,1967,"PhD","Married",80146,0,0,"2012-12-01",93,800,91,110,208,137,0,1,5,7,13,2,0,0,0,0,0,0,3,11,0
610626478,1984,"Master","Single",48244,1,0,"2012-08-19",53,382,13,184,60,32,32,7,9,2,8,8,0,0,0,0,0,0,3,11,0
406109800,1953,"PhD","Divorced",47209,1,1,"2013-04-01",0,14,0,3,0,0,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1230109598,1989,"Master","Single",81981,0,0,"2013-07-24",21,1030,63,862,82,84,63,1,3,9,10,1,0,0,0,1,0,0,3,11,0
202555290,1979,"Graduation","Together",82735,0,0,"2014-03-16",82,231,35,552,67,89,38,1,3,5,11,1,0,0,0,0,0,0,3,11,0
202556281,1964,"Graduation","Together",63928,0,0,"2014-04-11",32,299,65,201,0,78,26,1,3,3,13,2,0,0,0,0,0,0,3,11,0
1230110402,1983,"PhD","Married",74795,0,0,"2013-11-11",56,506,23,552,45,34,11,1,3,5,9,1,0,0,0,0,0,0,3,11,0
1438666784,1963,"Master","Together",57908,0,1,"2013-03-17",6,663,0,49,0,0,14,3,9,4,7,7,0,0,0,0,0,0,3,11,0
1230108772,1976,"2n Cycle","Together",25176,1,1,"2013-08-10",79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
202556241,1979,"PhD","Divorced",35277,1,0,"2014-03-24",8,15,2,16,2,3,15,1,1,1,3,3,0,0,0,0,0,0,3,11,0
1022673288,1974,"PhD","Married",62989,0,1,"2014-04-22",56,434,4,38,0,4,19,4,4,2,10,3,0,0,0,0,0,0,3,11,0
406114543,1967,"Master","Divorced",71300,0,1,"2012-12-04",4,880,26,346,52,40,40,2,8,5,7,8,0,0,0,0,0,0,3,11,0
406107711,1975,"Master","Single",31160,1,0,"2013-09-16",59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1438670130,1947,"Graduation","Married",81868,0,0,"2013-02-24",99,897,102,775,212,81,61,1,7,10,4,4,0,0,0,1,0,0,3,11,0
1438662527,1965,"PhD","Married",36888,1,1,"2014-02-28",80,37,0,6,0,0,6,2,1,0,4,6,0,0,0,0,0,0,3,11,0
610632933,1962,"Graduation","Single",39236,0,1,"2013-07-13",33,51,1,30,4,2,18,2,2,0,4,6,0,0,0,0,0,0,3,11,0
202556679,1989,"2n Cycle","Together",32510,1,0,"2013-07-21",35,16,9,15,11,15,27,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1230109477,1958,"Master","Divorced",81114,0,1,"2012-11-03",9,797,61,429,28,30,92,2,7,5,11,4,0,0,0,0,0,0,3,11,0
1022672437,1950,"PhD","Married",82374,0,0,"2013-11-28",63,849,83,482,43,22,33,1,6,5,4,2,0,0,0,0,0,0,3,11,0
406110244,1974,"Graduation","Single",75248,0,0,"2013-07-03",92,518,168,490,30,14,41,1,4,9,8,1,0,0,0,0,0,0,3,11,0
1230112949,1970,"Graduation","Married",72940,0,0,"2013-06-19",13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0
610625689,1973,"Graduation","Divorced",58188,0,1,"2014-03-14",3,241,43,130,63,19,120,4,4,4,8,3,0,0,0,0,0,0,3,11,0
1022672810,1982,"Master","Married",74736,0,0,"2014-01-16",31,929,32,560,84,16,32,1,6,7,11,4,0,0,0,1,0,0,3,11,0
202559288,1969,"Master","Together",54847,0,0,"2013-09-13",73,241,39,167,32,19,9,1,5,2,9,4,0,0,0,0,0,0,3,11,0
1022672116,1961,"PhD","Widow",39323,1,1,"2013-11-27",88,11,0,5,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
202552279,1954,"Master","Married",77350,0,1,"2012-12-02",35,932,17,397,180,25,86,2,6,6,4,4,0,0,0,0,0,0,3,11,0
406111434,1969,"Graduation","Together",63120,0,1,"2014-04-01",85,36,32,18,19,15,23,1,2,1,4,3,0,0,0,0,0,0,3,11,0
610628810,1982,"Master","Married",46480,1,0,"2014-02-13",5,32,0,45,11,6,4,1,2,1,3,5,0,0,0,0,0,0,3,11,0
610625885,1948,"Master","Married",58611,0,1,"2013-08-13",45,76,22,33,7,8,13,1,2,1,5,2,0,0,0,0,0,0,3,11,0
1022670219,1951,"Graduation","Married",63345,1,1,"2013-09-21",64,349,4,79,6,4,13,9,4,2,9,4,0,0,0,0,0,0,3,11,0
202554601,1951,"Master","Single",58937,1,1,"2013-04-21",68,233,19,173,38,39,233,6,7,4,5,6,0,0,0,0,0,0,3,11,0
